user_id,products,reviews
9428213,96,5
9428272,77,2
9428424,69,1
9428600,10,1
9428630,586,4
9428802,25,1
9429155,67,2
9429771,31,2
9429813,95,40
9430076,50,2
9430446,230,2
9430449,18,2
9430565,145,5
9430590,58,1
9430872,37,1
9431174,55,1
9431343,10,2
9431360,131,1
9431538,27,2
9432023,14,1
9432205,66,1
9432538,54,3
9432570,58,2
9432975,94,1
9433220,514,2
9433727,4,1
9434121,35,1
9435110,21,1
9436059,49,1
9436258,94,3
9436378,243,1
9436445,151,1
9436611,50,1
9436613,69,21
9436941,593,4
9436986,28,2
9437376,146,8
9437387,37,1
9437656,23,2
9438416,207,5
9438440,12,1
9438824,23,1
9439210,30,3
9439715,13,1
9440415,22,1
9440819,54,1
9440895,12,1
9441235,47,5
9441355,28,2
9441427,34,1
9441614,58,10
9441765,40,2
9442268,138,4
9442546,48,1
9442794,275,2
9442938,58,1
9442994,2136,3
9443002,88,2
9443396,46,1
9443562,234,1
9443795,161,1
9443867,109,2
9444315,53,1
9444656,78,1
9445114,21,1
9445143,5,1
9445512,50,1
9445698,53,3
9445972,52,1
9446063,0,1
9446131,11,1
9446303,42,5
9446388,115,1
9446563,28,1
9447014,24,3
9447100,14,4
9447119,68,1
9447345,203,1
9447669,45,3
9447928,38,2
9448780,143,2
9448844,152,7
9449016,238,1
9449130,130,4
9449240,42,1
9449455,170,28
9449673,26,2
9449830,24,4
9449882,54,1
9450244,4,1
9450305,15,3
9450784,31,1
9451440,23,1
9451655,52,2
9451790,24,1
9451814,29,1
9451910,127,1
9451925,26,1
9452442,21,1
9452638,24,1
9452775,145,3
9452867,15,2
9453104,66,1
9454186,37,1
9454192,110,9
9454298,21,1
9454499,110,3
9455277,31,2
9455768,46,11
9455849,47,1
9455999,58,0
9456058,12,1
9456155,99,4
9456388,119,4
9456542,33,2
9456550,62,5
9457109,88,4
9457273,108,9
9457507,78,1
9458650,106,3
9458667,27,1
9458713,14,1
9458747,8,1
9459242,85,1
9459287,113,3
9459771,37,1
9459829,73,1
9460034,109,4
9460057,171,1
9460118,36,2
9460605,40,1
9460614,49,3
9460638,11,1
9461248,21,1
9461388,30,1
9461425,46,5
9461458,50,1
9461810,38,4
9462350,2,1
9462509,58,1
9462522,180,4
9462952,24,1
9462953,40,1
9462958,9,1
9462963,384,6
9463571,41,2
9463840,97,1
9463866,44,6
9464001,20,1
9464780,155,7
9464787,77,1
9465198,27,2
9465224,2,1
9465681,281,1
9465688,23,1
9465784,36,1
9465877,2,1
9466393,12,1
9466559,32,1
9466673,7,1
9466706,17,2
9466868,156,3
9467392,21,1
9467784,65,2
9467787,10,4
9468161,59,1
9468213,47,1
9468809,20,1
9469028,160,3
9469051,13,1
9469413,78,2
9469719,13,2
9470179,252,3
9470210,445,13
9470497,214,3
9470532,15,2
9470577,254,1
9470726,137,3
9470765,16,1
9470976,138,6
9471128,13,1
9471459,26,1
9471643,94,1
9472090,164,1
9472256,165,4
9472575,146,2
9473207,46,1
9474201,69,2
9474233,83,2
9474968,7,1
9475087,96,5
9475328,30,1
9475350,36,1
9475583,55,3
9475865,27,1
9476085,232,2
9476364,24,1
9476902,145,4
9476945,57,5
9476961,148,3
9477305,49,1
9477330,72,2
9477363,37,1
9477385,53,1
9477849,154,7
9477994,188,3
9478652,143,16
9478695,81,4
9478782,160,1
9478845,44,2
9479107,39,2
9479207,67,1
9479276,143,5
9479364,328,72
9479414,334,15
9479429,136,1
9479525,61,4
9479906,76,1
9479983,45,2
9480090,362,1
9480554,1871,105
9481225,13,1
9481702,58,4
9482206,134,1
9482312,24,1
9482352,28,2
9482449,34,1
9482774,173,2
9483026,79,0
9483328,174,1
9483330,71,2
9483619,274,11
9483724,137,1
9483805,7,1
9483866,68,1
9483905,21,1
9483960,78,1
9484289,19,0
9484414,51,2
9484781,7,1
9484803,32,1
9484871,106,1
9485197,94,1
9485267,45,1
9485334,39,1
9485731,46,1
9485791,159,1
9486018,33,1
9486066,49,1
9486110,49,1
9486131,32,1
9486657,11,1
9487085,66,1
9487117,84,1
9487507,29,1
9487595,97,1
9487890,87,1
9487927,77,2
9487936,5,1
9488620,77,1
9488661,93,2
9488763,11,1
9488816,59,2
9488906,12,1
9489297,25,3
9489337,67,5
9489355,73,3
9489527,38,1
9489559,100,5
9489576,38,1
9490635,126,1
9490816,409,2
9490924,15,1
9491244,109,9
9491615,115,1
9491785,317,7
9491967,71,1
9492196,15,2
9492412,35,2
9492585,25,2
9492707,59,1
9492900,116,2
9493342,6,1
9493556,6,1
9493799,164,5
9494235,27,3
9494644,16,1
9494646,64,1
9495539,39,1
9495557,48,5
9495831,9,1
9496374,61,1
9496447,26,1
9497473,58,1
9498056,9,1
9498205,86,1
9498612,140,1
9498924,53,1
9498968,13,1
9499069,86,0
9499124,62,1
9499613,82,3
9499649,37,3
9499706,44,4
9500738,83,1
9501020,116,0
9501059,24,1
9501480,29,1
9501620,58,2
9501734,116,1
9502325,23,4
9502832,57,1
9502954,50,2
9503003,55,1
9503047,46,2
9503261,46,2
9503297,103,2
9503365,119,1
9504080,99,2
9504895,29,1
9505412,32,1
9505451,150,8
9505477,27,1
9505612,16,1
9506453,26,7
9507072,324,10
9507162,182,18
9507176,49,4
9507451,10,1
9507653,14,0
9507773,95,7
9508234,56,1
9508368,77,1
9508516,59,2
9508588,314,3
9508979,30,1
9509271,15,2
9509312,52,3
9509408,27,1
9509479,105,4
9509608,40,2
9509869,45,6
9510150,22,1
9510273,17,1
9510525,21,1
9510916,22,2
9510928,10,0
9510934,47,1
9510939,110,1
9511357,37,0
9511399,6,1
9511421,22,1
9511678,120,3
9512173,29,3
9512451,12,4
9512602,142,2
9513052,56,3
9513571,254,1
9513891,89,2
9514009,82,2
9514148,43,1
9514255,46,2
9515164,103,1
9515265,54,2
9515456,87,1
9515758,141,1
9515853,15,4
9516760,74,1
9516777,11,1
9516879,87,4
9516926,64,10
9516941,71,1
9517402,35,14
9517489,42,1
9517577,100,1
9517584,27,1
9518051,130,3
9518353,87,6
9518518,173,7
9518866,101,1
9519064,18,1
9519097,29,1
9519675,3,0
9519806,36,1
9519943,62,1
9520021,82,1
9520073,12,1
9520368,8,1
9520571,71,6
9520930,66,1
9520985,68,2
9521236,24,4
9521289,152,2
9521296,44,1
9521651,16,1
9521902,78,2
9522509,147,3
9522854,47,1
9523305,212,1
9523395,192,2
9523799,97,1
9523899,0,2
9523959,79,1
9524299,36,1
9524966,26,1
9525463,58,1
9525636,170,5
9525655,59,0
9525706,47,1
9526020,37,1
9526250,11,1
9526913,139,1
9527178,13,1
9527479,54,3
9527619,257,4
9527723,67,1
9528245,21,1
9528374,3,1
9528386,10,1
9529283,142,30
9529597,139,1
9529828,15,1
9529860,7,1
9530211,310,1
9530220,32,1
9530382,168,1
9530534,10,1
9530687,12,0
9531486,108,2
9531533,33,1
9532116,62,1
9532168,218,2
9532478,81,1
9532879,129,4
9532907,10,1
9533165,215,4
9533487,40,1
9533574,39,1
9533718,78,2
9534091,102,4
9534454,63,2
9534504,57,1
9535317,74,1
9535472,5,1
9535782,77,1
9535803,117,1
9536069,50,1
9536247,21,1
9536584,6,3
9536914,2,1
9536986,102,1
9537006,74,1
9537048,43,1
9537119,19,1
9537353,20,1
9537561,55,4
9537575,57,5
9537701,35,2
9538184,1305,44
9538296,0,1
9538305,301,33
9538898,61,2
9538976,112,36
9539101,131,3
9539210,140,1
9539416,31,1
9539476,105,2
9540199,110,1
9540249,48,2
9540495,24,1
9541049,17,1
9541077,40,1
9541384,42,1
9541529,279,7
9541919,84,2
9541973,25,1
9542013,178,2
9542147,254,3
9542225,25,2
9542375,46,1
9543068,23,1
9543443,48,0
9543762,73,7
9543899,95,2
9543906,51,2
9544074,157,4
9544153,44,3
9544320,19,5
9544385,49,1
9544526,46,3
9544728,67,1
9545048,128,1
9545226,42,1
9545872,148,1
9546295,34,2
9546518,31,2
9546587,2,1
9546724,40,1
9546746,44,2
9546887,229,2
9546931,68,1
9547156,36,1
9547258,41,1
9547464,82,3
9547523,47,1
9547537,26,1
9548086,123,1
9548119,17,1
9548832,28,2
9549009,59,1
9549196,20,1
9549478,44,8
9549552,177,2
9549693,10,1
9549732,79,2
9549748,142,4
9550666,22,3
9550821,27,0
9550866,32,1
9550887,55,1
9550967,132,1
9550982,25,1
9551151,57,8
9551325,55,1
9551675,20,1
9551998,7,1
9552081,17,3
9553047,56,2
9553083,101,1
9553247,52,1
9553786,53,1
9553838,116,1
9554414,77,1
9554615,35,4
9554851,323,5
9554903,84,1
9554931,211,1
9555161,74,1
9555395,20,2
9555582,65,1
9556101,12,1
9556403,90,2
9556596,10,1
9556916,51,1
9557018,271,2
9557192,36,1
9557205,33,1
9557370,21,1
9557531,567,4
9557718,81,3
9557723,78,1
9558524,216,1
9558527,35,1
9558678,15,9
9558845,66,1
9558901,13,1
9558988,7,0
9559920,256,5
9560077,16,3
9560194,149,1
9560280,67,3
9560400,147,11
9560439,38,2
9560903,92,3
9560919,190,3
9561608,76,2
9561745,64,2
9562053,51,1
9562271,70,2
9562333,56,4
9562980,278,2
9563789,41,1
9563825,11,1
9563932,101,4
9564231,41,1
9564365,259,25
9564553,25,2
9564572,35,1
9564754,26,1
9564770,46,1
9564821,37,1
9564916,72,2
9565268,98,2
9565590,59,1
9565659,26,1
9565858,10,1
9565947,29,2
9566054,81,7
9566068,21,1
9566295,31,1
9566654,22,5
9566726,122,1
9566848,20,1
9566892,39,1
9567148,126,17
9567678,52,2
9567781,361,2
9567854,44,3
9567915,18,1
9568119,83,8
9568490,13,1
9568683,33,1
9569065,56,1
9569097,38,1
9569234,33,1
9569492,12,1
9570082,228,3
9570276,6,1
9570360,189,5
9570527,13,1
9570589,35,2
9570641,226,2
9570867,41,1
9571165,20,1
9571258,59,2
9571291,31,1
9571446,15,1
9571655,29,2
9571904,187,3
9571981,92,2
9572037,28,1
9572480,44,1
9572927,48,1
9573095,53,1
9573235,12,1
9573238,40,2
9573822,38,2
9573926,43,1
9574166,81,1
9574311,46,1
9574504,99,1
9574556,91,5
9575340,53,10
9575374,61,5
9575530,27,3
9575842,22,1
9575879,57,1
9576372,107,1
9576423,16,1
9576431,41,1
9576487,116,3
9576623,28,4
9576695,2772,7
9576919,84,1
9577041,45,1
9577073,63,4
9577104,86,4
9577328,166,14
9577356,20,3
9577410,25,0
9577700,70,1
9578380,11,7
9578846,39,1
9578992,33,1
9579155,138,2
9579244,205,2
9579857,122,4
9579920,51,0
9580335,35,2
9581085,111,3
9581378,64,12
9581484,19,1
9581865,23,1
9582788,33,1
9582893,21,1
9582957,64,2
9583012,146,6
9583035,21,1
9583281,30,1
9583361,30,1
9583973,95,0
9584102,4,1
9584282,29,1
9584311,70,1
9584561,25,1
9584651,35,2
9584658,21,1
9584674,20,1
9584708,50,2
9585034,46,2
9585249,171,9
9585403,57,0
9585492,152,3
9585671,13,1
9585822,24,1
9585847,52,1
9586271,32,2
9586348,18,12
9586378,31,2
9586678,56,1
9586867,13,1
9587033,34,1
9587381,76,1
9587451,9,1
9587811,0,1
9588020,83,4
9588163,783,8
9588287,81,3
9588449,31,1
9588636,11,1
9589092,44,1
9589305,110,3
9589469,127,34
9589642,52,1
9589826,57,2
9590112,117,4
9590152,75,1
9590548,14,2
9590554,20,1
9590830,7,1
9590897,11,1
9590953,67,4
9591156,10,1
9591734,5,1
9593083,49,1
9593124,14,1
9593214,54,3
9593319,22,2
9594039,41,2
9594060,53,15
9594143,66,1
9594414,49,2
9595301,114,1
9595402,9,1
9596233,56,4
9596363,82,1
9596526,141,5
9596615,611,4
9597279,23,2
9597742,63,2
9597983,148,6
9598371,49,1
9598512,44,1
9598609,53,1
9598879,39,1
9599152,67,3
9599157,62,1
9599236,10,2
9599505,20,1
9599527,201,9
9599539,36,2
9599602,185,8
9599607,45,1
9599695,20,1
9599959,118,1
9600335,21,1
9600549,59,2
9600631,37,0
9600733,150,8
9600742,51,1
9600759,124,3
9600764,530,3
9600834,161,1
9601101,2,0
9601170,71,1
9601356,133,15
9601416,86,6
9601436,77,1
9601884,107,6
9601913,26,2
9601942,20,1
9601948,20,1
9601995,64,2
9602083,39,2
9602241,61,1
9602441,85,2
9602715,165,5
9603325,52,1
9603404,137,2
9603759,13,1
9604123,78,7
9604443,128,6
9604529,58,6
9604833,34,1
9604841,22,1
9605278,8,1
9605456,62,1
9605540,95,2
9605745,22,1
9606399,136,4
9606481,241,4
9606867,5,1
9606993,24,3
9607286,31,4
9607715,246,1
9607864,47,3
9607890,155,3
9608537,23,1
9608777,39,2
9608829,36,1
9608930,44,4
9609222,45,1
9609396,9,2
9609910,63,2
9609939,69,3
9610233,5,0
9610284,51,5
9610663,67,2
9611602,71,3
9611703,34,1
9611981,14,2
9612481,18,2
9612531,31,1
9612556,64,1
9612566,86,1
9612844,157,3
9613244,69,1
9613952,4,1
9614161,22,1
9614410,163,2
9615012,13,1
9615096,75,1
9615437,324,1
9615734,13,1
9616248,57,1
9616532,30,1
9616624,30,2
9616639,54,1
9617015,40,1
9617250,12,1
9617283,118,1
9618039,38,0
9618332,48,9
9618554,207,1
9618845,30,1
9618890,38,1
9618991,26,1
9619294,598,1
9620641,12,8
9620715,11,1
9620741,123,1
9620915,23,1
9621024,37,1
9621241,99,1
9621430,14,1
9621674,14,1
9621884,62,2
9621906,75,2
9621936,67,1
9622087,80,5
9622382,6,1
9622553,30,1
9622814,209,0
9623115,6,3
9623398,47,2
9623425,33,2
9623552,142,5
9624020,9,1
9624173,54,1
9624330,98,1
9624628,112,3
9624634,56,1
9624836,122,5
9625007,64,1
9625541,120,1
9625635,546,13
9625860,68,1
9625992,34,1
9626419,21,1
9626605,60,1
9626633,84,5
9626650,55,1
9626706,28,1
9626736,50,3
9626846,21,1
9626921,67,12
9627487,64,1
9627605,24,1
9628273,56,1
9628415,53,1
9628559,272,2
9628973,39,1
9629036,29,1
9629113,269,4
9629378,44,1
9629839,49,2
9629895,15,1
9630210,90,1
9630290,61,6
9631164,9,2
9631256,27,1
9631349,119,1
9631732,49,1
9631833,120,5
9631945,70,3
9632020,7,0
9632511,22,1
9632522,103,3
9632683,35,1
9632695,39,0
9633228,51,1
9633414,34,1
9633471,82,2
9633828,38,2
9633952,55,5
9634112,11,1
9634502,49,6
9634673,52,1
9634759,10,3
9635130,26,1
9635237,52,2
9635450,52,1
9635460,44,1
9635748,24,1
9635969,16,3
9636070,94,5
9636156,103,1
9636179,43,2
9636286,116,5
9636300,64,1
9636489,33,2
9636762,50,9
9636887,124,1
9636951,10,3
9637750,292,2
9637900,54,1
9638237,5,1
9638271,40,1
9638376,4,1
9638535,21,1
9638574,29,1
9638955,30,2
9639043,32,1
9640314,12,1
9640356,94,1
9640451,31,1
9640694,8,1
9640738,9,3
9641064,37,3
9641066,5,0
9641162,33,1
9641263,84,3
9641413,10,1
9641709,232,1
9641977,8,1
9642194,2,1
9642760,49,2
9643103,31,1
9643230,101,13
9643261,34,1
9643314,39,3
9643567,84,9
9643633,121,2
9643862,13,0
9644023,29,1
9644060,33,2
9644073,259,1
9644284,175,2
9645440,5,1
9645660,87,4
9645710,37,1
9645796,126,2
9645849,184,1
9646015,70,2
9646024,73,4
9646088,14,1
9646173,129,2
9647123,41,1
9647487,12,1
9647602,161,6
9647652,27,1
9647831,58,0
9648029,39,1
9648115,91,3
9648145,166,2
9648301,96,2
9648334,129,6
9648410,118,1
9648673,84,3
9648719,49,6
9649607,128,9
9649710,24,1
9649974,10,1
9650221,85,1
9650421,17,1
9650649,157,3
9651070,50,1
9651673,30,1
9651807,57,1
9651823,35,3
9652075,353,2
9652235,3,1
9652687,20,1
9653023,52,0
9653191,12,1
9653341,43,1
9653393,13,1
9653540,49,2
9653738,56,3
9653773,56,2
9653953,8,2
9653987,38,1
9654119,12,1
9654120,45,12
9654218,37,5
9654226,231,3
9654794,45,1
9655001,33,3
9655198,76,1
9655272,27,1
9655308,78,5
9655504,63,2
9655538,120,9
9655916,13,1
9657115,9,1
9657134,10,1
9657315,71,2
9657409,48,1
9657435,0,1
9658402,28,1
9658565,25,4
9658649,96,1
9658688,8,1
9658761,63,3
9658840,6,1
9658968,19,3
9659040,32,1
9659056,24,4
9659114,124,0
9659269,283,2
9659319,9,1
9659341,156,2
9659681,80,2
9660165,97,4
9660167,22,2
9660236,45,2
9660307,118,5
9660474,58,1
9660697,60,1
9660808,154,2
9660852,99,6
9661201,113,2
9661308,10,1
9661465,42,1
9661505,27,4
9661918,14,1
9662095,48,1
9662270,39,1
9662444,26,2
9662508,33,3
9662902,9,2
9663150,42,1
9663154,44,1
9663215,31,1
9663424,0,1
9663710,93,3
9663744,135,12
9663964,43,1
9664050,18,2
9664415,151,1
9664664,40,13
9665181,59,1
9665420,51,2
9665424,118,3
9665431,1179,28
9666025,21,2
9666676,55,1
9667050,17,1
9667639,121,2
9667658,58,1
9668006,102,3
9668054,52,1
9668100,575,1
9668199,13,1
9668326,92,2
9668540,43,19
9668809,50,1
9668901,11,1
9669174,94,1
9669184,37,1
9669365,13,7
9669598,0,0
9669707,74,1
9669756,55,1
9669853,297,13
9669906,69,2
9669940,95,1
9670238,25,1
9671271,35,1
9671319,51,4
9671664,52,1
9672062,25,1
9672698,13,1
9673172,26,3
9673414,45,4
9673588,7,1
9674032,89,1
9674041,5,1
9674047,72,2
9674329,42,1
9674428,6,0
9675086,19,3
9675194,176,1
9675633,17,1
9675831,16,1
9675928,41,1
9675970,84,2
9676163,32,1
9676317,67,1
9676343,35,1
9676435,82,0
9676648,56,1
9676955,19,1
9676978,71,2
9677318,8,1
9678099,11,1
9678516,74,1
9678888,57,1
9678900,68,2
9678927,22,1
9679165,215,2
9679506,16,1
9679600,35,1
9680038,14,1
9680107,29,1
9680138,96,3
9680415,47,2
9680677,32,0
9681104,39,1
9681278,14,1
9681377,6,1
9681464,84,4
9683381,175,1
9683391,65,1
9683763,35,1
9684434,34,1
9684722,41,1
9685703,63,1
9685849,17,4
9685857,8,1
9685926,279,11
9686246,5,1
9686895,92,2
9686902,19,1
9686959,10,1
9687140,34,1
9687421,161,4
9687967,47,4
9688037,147,8
9688947,37,3
9689104,78,2
9689156,73,2
9689208,312,1
9689400,41,4
9689685,74,7
9690356,43,1
9690455,60,1
9690725,6,1
9690784,8,1
9691047,72,1
9691591,43,3
9691919,115,7
9692153,7,2
9692213,22,2
9692407,26,1
9692415,84,11
9692566,81,2
9692829,94,7
9693073,69,1
9693081,14,1
9693237,8,1
9693248,46,4
9693681,40,1
9693805,497,10
9693874,138,4
9694240,34,1
9694254,18,1
9694402,13,1
9694724,48,4
9695162,85,2
9695653,107,1
9695871,13,1
9696399,47,1
9696456,69,4
9696459,15,1
9696479,21,1
9696740,0,0
9697012,20,1
9697090,27,1
9697441,44,1
9697600,91,12
9697660,80,2
9698294,60,1
9698325,3,1
9698498,48,2
9698895,11,1
9698995,27,1
9699080,32,2
9699207,107,6
9699811,31,1
9699932,31,2
9700119,69,2
9700209,23,1
9700495,25,1
9700564,29,2
9700579,68,1
9700733,19,1
9701085,83,3
9701109,114,3
9701229,43,1
9701309,71,1
9701609,11,1
9701860,169,1
9702069,24,1
9702248,100,3
9702272,232,1
9702275,79,2
9702359,60,1
9702479,27,1
9702802,22,1
9702807,141,1
9703069,71,2
9703235,60,1
9703520,67,2
9703563,81,1
9703842,123,2
9703985,32,1
9704013,117,2
9704288,156,25
9704521,21,1
9704542,66,2
9704574,761,27
9704825,480,32
9704912,76,1
9704968,152,2
9705077,19,2
9705135,55,3
9705360,33,2
9705914,109,6
9705968,27,1
9706172,81,1
9706403,57,1
9706442,192,10
9706671,482,1
9707138,47,1
9707184,123,2
9707243,205,38
9707336,81,1
9708110,64,1
9708580,21,2
9708831,58,2
9708937,53,1
9709090,44,1
9709119,38,2
9709497,177,5
9709546,45,8
9709575,88,1
9709733,7,2
9710009,170,8
9710428,45,1
9710624,27,2
9710763,110,4
9711142,120,3
9711805,60,3
9712059,22,1
9712551,161,1
9712813,65,5
9713164,31,1
9713215,73,1
9713281,42,2
9713413,16,0
9713688,7,1
9714113,76,1
9714280,35,1
9714322,104,6
9714559,14,1
9714823,7,1
9714842,58,1
9714919,324,5
9714977,72,2
9715030,204,9
9715174,194,3
9715484,27,1
9715545,274,10
9715873,9,1
9715906,53,4
9715932,91,3
9716162,57,2
9716289,31,2
9716724,41,3
9716747,31,1
9716765,110,3
9716925,22,1
9716996,88,3
9717141,163,2
9717776,11,2
9717821,45,1
9717999,69,1
9718279,56,2
9718340,55,1
9718466,79,2
9718487,6,1
9719258,26,1
9719262,5,1
9719954,81,1
9720222,32,2
9720248,23,1
9720833,17,4
9720876,75,1
9720918,31,1
9721819,267,2
9721904,37,1
9722007,26,1
9722336,112,2
9722840,172,29
9723381,17,1
9723544,110,1
9723952,34,1
9724143,106,4
9724526,45,1
9725171,132,3
9725205,50,1
9725386,44,4
9725872,59,4
9726162,12,1
9726176,5,1
9726468,59,6
9726669,76,3
9726779,72,15
9727130,11,1
9727262,153,1
9727273,15,1
9727318,82,2
9728035,108,5
9728494,95,4
9728498,115,11
9728693,40,1
9728858,208,1
9728968,43,1
9729186,109,7
9729317,112,4
9730574,93,2
9730875,49,5
9730964,21,5
9731384,80,12
9731465,280,4
9731569,44,2
9731808,16,3
9732111,5,1
9732136,65,2
9732463,78,8
9732797,10,1
9732989,25,1
9733012,103,1
9733206,50,1
9733930,56,1
9734047,98,5
9734157,35,0
9734341,23,1
9734480,65,1
9734521,35,7
9734616,25,2
9736156,32,1
9736158,100,3
9736270,57,1
9736482,45,1
9737445,39,1
9737895,85,2
9738454,26,1
9738469,33,2
9738799,113,3
9738993,16,2
9739135,12,1
9739180,14,1
9739320,13,1
9739846,42,1
9740015,132,1
9740042,77,1
9740317,124,1
9740530,123,6
9740654,67,2
9741139,47,1
9741263,72,1
9742076,56,1
9742680,3,1
9742833,9,1
9742846,29,4
9742994,56,1
9743616,15,1
9743667,10,1
9744117,397,3
9744538,7,2
9744568,43,1
9744962,67,1
9745299,14,1
9745746,13,1
9745757,83,1
9745938,14,1
9745944,100,5
9746026,8,1
9746597,9,2
9747135,22,1
9747830,52,1
9748552,83,5
9748955,35,1
9749293,93,4
9749313,48,4
9749346,102,1
9749417,75,1
9750244,156,6
9750271,222,12
9750385,23,1
9751238,37,1
9751248,56,1
9751498,36,1
9751724,92,1
9751798,9,1
9752081,74,1
9752400,72,2
9752543,142,10
9752556,37,1
9752793,21,5
9753889,99,1
9753904,17,1
9754276,80,3
9754430,157,10
9754965,79,9
9755241,18,1
9755693,11,1
9756140,26,1
9756519,467,25
9756542,54,1
9756745,40,6
9756985,87,1
9757267,69,0
9757356,23,2
9757682,4,1
9757749,19,1
9758056,55,1
9758383,101,1
9758620,125,12
9758720,284,3
9758939,19,3
9758996,273,1
9759039,105,3
9759160,22,1
9759541,30,15
9759610,16,1
9759650,237,8
9759744,61,3
9759769,49,3
9760056,22,1
9760320,97,3
9760473,165,3
9761106,39,1
9761321,135,1
9761753,25,0
9762385,41,1
9762592,46,1
9762828,9,1
9763143,72,1
9763373,33,1
9763394,68,1
9763545,80,6
9763574,110,1
9763708,31,1
9763733,26,2
9763899,21,3
9763947,62,1
9764750,102,3
9764782,21,1
9765384,218,1
9765388,18,1
9765586,74,1
9765956,13,1
9766227,88,1
9766440,67,7
9766592,53,1
9766658,240,2
9766774,54,1
9766851,0,1
9767050,180,5
9767309,170,1
9767400,73,1
9767611,33,1
9767932,248,3
9768003,10,1
9768216,23,2
9768682,5,1
9768731,61,3
9768877,172,0
9769159,42,2
9769182,85,2
9769240,149,3
9769673,199,6
9769897,12,1
9769965,187,3
9770299,61,1
9770301,56,1
9770574,109,1
9770734,49,1
9771022,166,1
9771472,122,1
9771774,47,6
9771833,45,2
9772082,8,2
9772165,55,3
9772355,18,1
9773189,2,1
9773307,26,0
9773344,123,1
9773799,15,0
9773948,105,3
9773996,13,1
9774103,35,1
9774479,113,2
9774546,140,1
9774643,18,1
9775462,5,1
9775871,20,1
9776467,121,1
9776632,18,1
9776659,36,6
9776768,69,2
9776855,50,1
9777227,51,1
9777263,104,1
9777280,220,5
9777382,13,1
9777387,136,2
9777683,97,4
9777689,27,1
9777734,24,1
9777756,6,1
9777832,98,2
9778144,43,8
9779271,18,1
9779334,45,1
9779359,76,9
9779484,117,1
9779660,68,1
9779894,29,3
9779902,12,1
9780084,36,2
9780144,62,0
9780177,162,1
9780819,20,2
9780917,16,1
9781001,24,3
9781177,17,1
9781373,11,1
9781379,21,1
9781411,41,4
9781495,63,3
9781568,5,1
9781796,75,1
9781987,8,1
9783583,66,3
9783806,33,1
9783970,94,1
9784601,158,2
9784712,73,1
9785112,13,2
9785286,7,1
9785424,15,1
9785531,3,1
9785571,126,1
9785606,11,1
9785659,65,1
9785662,26,1
9785693,37,1
9785801,246,1
9786049,72,2
9786095,59,4
9786157,92,1
9786312,411,9
9786428,10,1
9786805,142,2
9786843,57,5
9786992,128,7
9786999,50,6
9787462,19,1
9787509,32,2
9787682,54,1
9787804,84,1
9787836,116,4
9788663,113,3
9788947,33,1
9789646,52,1
9789823,40,1
9790197,105,15
9790587,105,2
9790617,121,3
9790673,52,1
9790739,19,1
9790744,60,2
9790839,111,4
9791039,89,1
9791075,36,1
9791492,94,1
9792332,39,9
9792906,4,1
9793372,91,11
9793510,83,6
9793654,41,1
9793724,41,2
9793804,23,2
9794008,84,1
9794112,18,1
9794170,101,1
9794495,74,2
9794702,124,3
9795020,82,3
9795609,42,1
9795846,33,1
9795853,31,1
9796204,109,12
9796316,65,9
9796419,154,2
9796496,82,1
9797024,5,1
9797774,33,3
9797962,53,1
9798112,26,2
9798921,68,1
9799350,6,1
9799721,67,6
9799722,67,1
9800222,99,1
9800494,37,1
9800981,21,1
9800994,75,1
9801025,1039,11
9801160,26,1
9801313,103,1
9801517,57,1
9802085,10,1
9802630,46,10
9802651,72,6
9802714,118,2
9802879,40,1
9803029,173,1
9803366,38,0
9803511,59,1
9803962,76,1
9804026,130,2
9804074,98,4
9804122,31,2
9804266,13,5
9804271,105,1
9805122,45,1
9805385,47,4
9806945,18,2
9806971,61,1
9807487,16,2
9807517,10,1
9808038,6,1
9808261,56,2
9808602,100,1
9808765,130,7
9808798,17,1
9808967,123,3
9809411,18,1
9809586,59,1
9810102,23,1
9810235,22,1
9810260,88,0
9810323,68,6
9810463,13,1
9810550,169,2
9810657,29,10
9810751,32,1
9810827,135,3
9810969,13,1
9811051,32,3
9811097,74,4
9811233,8,1
9811672,7,1
9811754,175,7
9811788,7,1
9812299,22,2
9812480,44,2
9812582,24,1
9812622,111,1
9813432,24,1
9814026,7,1
9814176,150,0
9814715,3,1
9814772,44,3
9814775,40,1
9814977,62,1
9814986,89,1
9815094,69,1
9815441,49,2
9815891,105,5
9816199,125,33
9816629,14,2
9816748,27,2
9816981,12,2
9816994,14,1
9817164,183,3
9817376,28,1
9817543,79,1
9817623,68,1
9817733,145,2
9817734,58,1
9818173,104,1
9818706,57,2
9819273,18,1
9819316,17,1
9819798,14,1
9820024,216,2
9820191,12,1
9820358,8,1
9820402,44,1
9820407,2,2
9820461,59,1
9820838,341,1
9820853,44,4
9821208,27,2
9821256,171,3
9821380,21,3
9821598,26,1
9821700,48,6
9822079,9,1
9822105,8,1
9822498,67,1
9822542,266,2
9822915,395,1
9822930,173,1
9823143,380,3
9823292,14,4
9823320,72,2
9823359,72,1
9823607,19,1
9823662,107,3
9823826,28,1
9824100,65,1
9824370,10,1
9824743,41,1
9824843,67,1
9824961,93,3
9825164,10,1
9826298,143,2
9826545,17,3
9826655,52,1
9826708,370,27
9826816,12,1
9827099,104,1
9827105,63,1
9828447,98,1
9828544,101,8
9829433,22,1
9829661,120,12
9829664,32,5
9829794,45,3
9829954,72,1
9829967,120,1
